UNITID,EFALEVEL,LINE,SECTION,LSTUDY,XEFTOTLT,EFTOTLT,XEFTOTLM,EFTOTLM,XEFTOTLW,EFTOTLW,XEFAIANT,EFAIANT,XEFAIANM,EFAIANM,XEFAIANW,EFAIANW,XEFASIAT,EFASIAT,XEFASIAM,EFASIAM,XEFASIAW,EFASIAW,XEFBKAAT,EFBKAAT,XEFBKAAM,EFBKAAM,XEFBKAAW,EFBKAAW,XEFHISPT,EFHISPT,XEFHISPM,EFHISPM,XEFHISPW,EFHISPW,XEFNHPIT,EFNHPIT,XEFNHPIM,EFNHPIM,XEFNHPIW,EFNHPIW,XEFWHITT,EFWHITT,XEFWHITM,EFWHITM,XEFWHITW,EFWHITW,XEF2MORT,EF2MORT,XEF2MORM,EF2MORM,XEF2MORW,EF2MORW,XEFUNKNT,EFUNKNT,XEFUNKNM,EFUNKNM,XEFUNKNW,EFUNKNW,XEFNRALT,EFNRALT,XEFNRALM,EFNRALM,XEFNRALW,EFNRALW 
228723,32,11,1,3,"R",9139,"R",5347,"R",3792,"R",17,"R",10,"R",7,"R",287,"R",173,"R",114,"R",263,"R",119,"R",144,"R",706,"R",363,"R",343,"R",2,"R",2,"R",0,"R",3852,"R",2050,"R",1802,"R",123,"R",67,"R",56,"R",158,"R",95,"R",63,"R",3731,"R",2468,"R",1263
228723,39, 2,1,1,"R",2224,"R",1183,"R",1041,"R",14,"R",8,"R",6,"R",74,"R",46,"R",28,"R",42,"R",23,"R",19,"R",364,"R",201,"R",163,"R",1,"R",0,"R",1,"R",1574,"R",823,"R",751,"R",62,"R",29,"R",33,"R",6,"R",1,"R",5,"R",87,"R",52,"R",35
228723,40, 3,1,1,"R",28281,"R",14925,"R",13356,"R",79,"R",41,"R",38,"R",1398,"R",794,"R",604,"R",746,"R",356,"R",390,"R",5340,"R",2686,"R",2654,"R",26,"R",17,"R",9,"R",19426,"R",10270,"R",9156,"R",812,"R",434,"R",378,"R",59,"R",37,"R",22,"R",395,"R",290,"R",105
228723,41,28,2,4,"R",6917,"R",3644,"R",3273,"R",22,"R",15,"R",7,"R",332,"R",191,"R",141,"R",242,"R",102,"R",140,"R",1031,"R",536,"R",495,"R",7,"R",5,"R",2,"R",4779,"R",2512,"R",2267,"R",169,"R",82,"R",87,"R",57,"R",33,"R",24,"R",278,"R",168,"R",110
228723,42,22,2,1,"R",4431,"R",2386,"R",2045,"R",19,"R",13,"R",6,"R",177,"R",107,"R",70,"R",91,"R",44,"R",47,"R",701,"R",378,"R",323,"R",7,"R",5,"R",2,"R",3273,"R",1751,"R",1522,"R",130,"R",65,"R",65,"R",7,"R",4,"R",3,"R",26,"R",19,"R",7
228723,43,20,2,1,"R",4396,"R",2371,"R",2025,"R",19,"R",13,"R",6,"R",173,"R",104,"R",69,"R",89,"R",44,"R",45,"R",695,"R",376,"R",319,"R",7,"R",5,"R",2,"R",3253,"R",1744,"R",1509,"R",129,"R",64,"R",65,"R",5,"R",2,"R",3,"R",26,"R",19,"R",7
228723,44,15,2,1,"R",1211,"R",622,"R",589,"R",6,"R",5,"R",1,"R",47,"R",25,"R",22,"R",17,"R",8,"R",9,"R",215,"R",113,"R",102,"R",0,"R",0,"R",0,"R",884,"R",450,"R",434,"R",42,"R",21,"R",21,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
228723,45,99,2,1,"R",3185,"R",1749,"R",1436,"R",13,"R",8,"R",5,"R",126,"R",79,"R",47,"R",72,"R",36,"R",36,"R",480,"R",263,"R",217,"R",7,"R",5,"R",2,"R",2369,"R",1294,"R",1075,"R",87,"R",43,"R",44,"R",5,"R",2,"R",3,"R",26,"R",19,"R",7
228723,51,21,2,1,"R",35,"R",15,"R",20,"R",0,"R",0,"R",0,"R",4,"R",3,"R",1,"R",2,"R",0,"R",2,"R",6,"R",2,"R",4,"R",0,"R",0,"R",0,"R",20,"R",7,"R",13,"R",1,"R",1,"R",0,"R",2,"R",2,"R",0,"R",0,"R",0,"R",0
228723,52,25,2,3,"R",2486,"R",1258,"R",1228,"R",3,"R",2,"R",1,"R",155,"R",84,"R",71,"R",151,"R",58,"R",93,"R",330,"R",158,"R",172,"R",0,"R",0,"R",0,"R",1506,"R",761,"R",745,"R",39,"R",17,"R",22,"R",50,"R",29,"R",21,"R",252,"R",149,"R",103
228723,59,16,2,1,"R",85,"R",47,"R",38,"R",0,"R",0,"R",0,"R",4,"R",3,"R",1,"R",2,"R",2,"R",0,"R",16,"R",7,"R",9,"R",0,"R",0,"R",0,"R",60,"R",33,"R",27,"R",2,"R",1,"R",1,"R",0,"R",0,"R",0,"R",1,"R",1,"R",0
228723,60,17,2,1,"R",3100,"R",1702,"R",1398,"R",13,"R",8,"R",5,"R",122,"R",76,"R",46,"R",70,"R",34,"R",36,"R",464,"R",256,"R",208,"R",7,"R",5,"R",2,"R",2309,"R",1261,"R",1048,"R",85,"R",42,"R",43,"R",5,"R",2,"R",3,"R",25,"R",18,"R",7
228778, 1,29,3,4,"R",52059,"R",25651,"R",26408,"R",111,"R",53,"R",58,"R",8007,"R",4152,"R",3855,"R",2061,"R",794,"R",1267,"R",9920,"R",4619,"R",5301,"R",49,"R",25,"R",24,"R",25219,"R",12261,"R",12958,"R",1441,"R",636,"R",805,"R",469,"R",259,"R",210,"R",4782,"R",2852,"R",1930
228778, 2,99,3,1,"R",39979,"R",19298,"R",20681,"R",91,"R",42,"R",49,"R",7130,"R",3707,"R",3423,"R",1701,"R",678,"R",1023,"R",8679,"R",4044,"R",4635,"R",44,"R",22,"R",22,"R",19064,"R",9154,"R",9910,"R",1246,"R",549,"R",697,"R",136,"R",76,"R",60,"R",1888,"R",1026,"R",862
228778, 3,99,3,1,"R",39323,"R",18952,"R",20371,"R",87,"R",40,"R",47,"R",7045,"R",3659,"R",3386,"R",1685,"R",675,"R",1010,"R",8581,"R",3994,"R",4587,"R",44,"R",22,"R",22,"R",18694,"R",8968,"R",9726,"R",1234,"R",544,"R",690,"R",125,"R",69,"R",56,"R",1828,"R",981,"R",847
228778, 4,99,3,1,"R",7249,"R",3190,"R",4059,"R",6,"R",3,"R",3,"R",1457,"R",717,"R",740,"R",291,"R",100,"R",191,"R",1660,"R",706,"R",954,"R",7,"R",3,"R",4,"R",3309,"R",1434,"R",1875,"R",264,"R",110,"R",154,"R",34,"R",19,"R",15,"R",221,"R",98,"R",123
228778, 5,99,3,1,"R",32074,"R",15762,"R",16312,"R",81,"R",37,"R",44,"R",5588,"R",2942,"R",2646,"R",1394,"R",575,"R",819,"R",6921,"R",3288,"R",3633,"R",37,"R",19,"R",18,"R",15385,"R",7534,"R",7851,"R",970,"R",434,"R",536,"R",91,"R",50,"R",41,"R",1607,"R",883,"R",724
228778,11,99,3,1,"R",656,"R",346,"R",310,"R",4,"R",2,"R",2,"R",85,"R",48,"R",37,"R",16,"R",3,"R",13,"R",98,"R",50,"R",48,"R",0,"R",0,"R",0,"R",370,"R",186,"R",184,"R",12,"R",5,"R",7,"R",11,"R",7,"R",4,"R",60,"R",45,"R",15
228778,12,99,3,3,"R",12080,"R",6353,"R",5727,"R",20,"R",11,"R",9,"R",877,"R",445,"R",432,"R",360,"R",116,"R",244,"R",1241,"R",575,"R",666,"R",5,"R",3,"R",2,"R",6155,"R",3107,"R",3048,"R",195,"R",87,"R",108,"R",333,"R",183,"R",150,"R",2894,"R",1826,"R",1068
228778,19,99,3,1,"R",2597,"R",1368,"R",1229,"R",2,"R",1,"R",1,"R",337,"R",201,"R",136,"R",100,"R",51,"R",49,"R",557,"R",288,"R",269,"R",7,"R",4,"R",3,"R",1084,"R",559,"R",525,"R",87,"R",41,"R",46,"R",10,"R",4,"R",6,"R",413,"R",219,"R",194
228778,20,99,3,1,"R",29477,"R",14394,"R",15083,"R",79,"R",36,"R",43,"R",5251,"R",2741,"R",2510,"R",1294,"R",524,"R",770,"R",6364,"R",3000,"R",3364,"R",30,"R",15,"R",15,"R",14301,"R",6975,"R",7326,"R",883,"R",393,"R",490,"R",81,"R",46,"R",35,"R",1194,"R",664,"R",530
228778,21,14,1,4,"R",47741,"R",23355,"R",24386,"R",95,"R",46,"R",49,"R",7426,"R",3805,"R",3621,"R",1899,"R",716,"R",1183,"R",9093,"R",4215,"R",4878,"R",43,"R",20,"R",23,"R",22827,"R",10993,"R",11834,"R",1359,"R",595,"R",764,"R",408,"R",224,"R",184,"R",4591,"R",2741,"R",1850
228778,22, 8,1,1,"R",36899,"R",17645,"R",19254,"R",80,"R",36,"R",44,"R",6654,"R",3425,"R",3229,"R",1578,"R",612,"R",966,"R",8039,"R",3722,"R",4317,"R",40,"R",19,"R",21,"R",17403,"R",8272,"R",9131,"R",1184,"R",517,"R",667,"R",110,"R",61,"R",49,"R",1811,"R",981,"R",830
228778,23, 6,1,1,"R",36597,"R",17478,"R",19119,"R",78,"R",35,"R",43,"R",6622,"R",3408,"R",3214,"R",1572,"R",611,"R",961,"R",8000,"R",3701,"R",4299,"R",40,"R",19,"R",21,"R",17245,"R",8191,"R",9054,"R",1178,"R",514,"R",664,"R",106,"R",58,"R",48,"R",1756,"R",941,"R",815
228778,24, 1,1,1,"R",7118,"R",3125,"R",3993,"R",6,"R",3,"R",3,"R",1446,"R",713,"R",733,"R",286,"R",97,"R",189,"R",1618,"R",687,"R",931,"R",6,"R",2,"R",4,"R",3243,"R",1398,"R",1845,"R",261,"R",109,"R",152,"R",34,"R",19,"R",15,"R",218,"R",97,"R",121
228778,25,99,1,1,"R",29479,"R",14353,"R",15126,"R",72,"R",32,"R",40,"R",5176,"R",2695,"R",2481,"R",1286,"R",514,"R",772,"R",6382,"R",3014,"R",3368,"R",34,"R",17,"R",17,"R",14002,"R",6793,"R",7209,"R",917,"R",405,"R",512,"R",72,"R",39,"R",33,"R",1538,"R",844,"R",694
228778,31, 7,1,1,"R",302,"R",167,"R",135,"R",2,"R",1,"R",1,"R",32,"R",17,"R",15,"R",6,"R",1,"R",5,"R",39,"R",21,"R",18,"R",0,"R",0,"R",0,"R",158,"R",81,"R",77,"R",6,"R",3,"R",3,"R",4,"R",3,"R",1,"R",55,"R",40,"R",15
228778,32,11,1,3,"R",10842,"R",5710,"R",5132,"R",15,"R",10,"R",5,"R",772,"R",380,"R",392,"R",321,"R",104,"R",217,"R",1054,"R",493,"R",561,"R",3,"R",1,"R",2,"R",5424,"R",2721,"R",2703,"R",175,"R",78,"R",97,"R",298,"R",163,"R",135,"R",2780,"R",1760,"R",1020
228778,39, 2,1,1,"R",2461,"R",1292,"R",1169,"R",2,"R",1,"R",1,"R",324,"R",193,"R",131,"R",96,"R",49,"R",47,"R",524,"R",267,"R",257,"R",6,"R",4,"R",2,"R",1010,"R",517,"R",493,"R",80,"R",39,"R",41,"R",9,"R",4,"R",5,"R",410,"R",218,"R",192
228778,40, 3,1,1,"R",27018,"R",13061,"R",13957,"R",70,"R",31,"R",39,"R",4852,"R",2502,"R",2350,"R",1190,"R",465,"R",725,"R",5858,"R",2747,"R",3111,"R",28,"R",13,"R",15,"R",12992,"R",6276,"R",6716,"R",837,"R",366,"R",471,"R",63,"R",35,"R",28,"R",1128,"R",626,"R",502
228778,41,28,2,4,"R",4318,"R",2296,"R",2022,"R",16,"R",7,"R",9,"R",581,"R",347,"R",234,"R",162,"R",78,"R",84,"R",827,"R",404,"R",423,"R",6,"R",5,"R",1,"R",2392,"R",1268,"R",1124,"R",82,"R",41,"R",41,"R",61,"R",35,"R",26,"R",191,"R",111,"R",80
228778,42,22,2,1,"R",3080,"R",1653,"R",1427,"R",11,"R",6,"R",5,"R",476,"R",282,"R",194,"R",123,"R",66,"R",57,"R",640,"R",322,"R",318,"R",4,"R",3,"R",1,"R",1661,"R",882,"R",779,"R",62,"R",32,"R",30,"R",26,"R",15,"R",11,"R",77,"R",45,"R",32
228778,43,20,2,1,"R",2726,"R",1474,"R",1252,"R",9,"R",5,"R",4,"R",423,"R",251,"R",172,"R",113,"R",64,"R",49,"R",581,"R",293,"R",288,"R",4,"R",3,"R",1,"R",1449,"R",777,"R",672,"R",56,"R",30,"R",26,"R",19,"R",11,"R",8,"R",72,"R",40,"R",32
228778,44,15,2,1,"R",131,"R",65,"R",66,"R",0,"R",0,"R",0,"R",11,"R",4,"R",7,"R",5,"R",3,"R",2,"R",42,"R",19,"R",23,"R",1,"R",1,"R",0,"R",66,"R",36,"R",30,"R",3,"R",1,"R",2,"R",0,"R",0,"R",0,"R",3,"R",1,"R",2
228778,45,99,2,1,"R",2595,"R",1409,"R",1186,"R",9,"R",5,"R",4,"R",412,"R",247,"R",165,"R",108,"R",61,"R",47,"R",539,"R",274,"R",265,"R",3,"R",2,"R",1,"R",1383,"R",741,"R",642,"R",53,"R",29,"R",24,"R",19,"R",11,"R",8,"R",69,"R",39,"R",30
228778,51,21,2,1,"R",354,"R",179,"R",175,"R",2,"R",1,"R",1,"R",53,"R",31,"R",22,"R",10,"R",2,"R",8,"R",59,"R",29,"R",30,"R",0,"R",0,"R",0,"R",212,"R",105,"R",107,"R",6,"R",2,"R",4,"R",7,"R",4,"R",3,"R",5,"R",5,"R",0
228778,52,25,2,3,"R",1238,"R",643,"R",595,"R",5,"R",1,"R",4,"R",105,"R",65,"R",40,"R",39,"R",12,"R",27,"R",187,"R",82,"R",105,"R",2,"R",2,"R",0,"R",731,"R",386,"R",345,"R",20,"R",9,"R",11,"R",35,"R",20,"R",15,"R",114,"R",66,"R",48
228778,59,16,2,1,"R",136,"R",76,"R",60,"R",0,"R",0,"R",0,"R",13,"R",8,"R",5,"R",4,"R",2,"R",2,"R",33,"R",21,"R",12,"R",1,"R",0,"R",1,"R",74,"R",42,"R",32,"R",7,"R",2,"R",5,"R",1,"R",0,"R",1,"R",3,"R",1,"R",2
228778,60,17,2,1,"R",2459,"R",1333,"R",1126,"R",9,"R",5,"R",4,"R",399,"R",239,"R",160,"R",104,"R",59,"R",45,"R",506,"R",253,"R",253,"R",2,"R",2,"R",0,"R",1309,"R",699,"R",610,"R",46,"R",27,"R",19,"R",18,"R",11,"R",7,"R",66,"R",38,"R",28
230764, 1,29,3,4,"R",32077,"R",17754,"R",14323,"R",150,"R",70,"R",80,"R",1502,"R",734,"R",768,"R",383,"R",214,"R",169,"R",2581,"R",1175,"R",1406,"R",168,"R",91,"R",77,"R",22195,"R",12443,"R",9752,"R",874,"R",427,"R",447,"R",1306,"R",805,"R",501,"R",2918,"R",1795,"R",1123
230764, 2,99,3,1,"R",24492,"R",13473,"R",11019,"R",130,"R",62,"R",68,"R",1228,"R",601,"R",627,"R",302,"R",180,"R",122,"R",2230,"R",1020,"R",1210,"R",144,"R",82,"R",62,"R",17193,"R",9633,"R",7560,"R",758,"R",374,"R",384,"R",778,"R",455,"R",323,"R",1729,"R",1066,"R",663
230764, 3,99,3,1,"R",23273,"R",12879,"R",10394,"R",125,"R",61,"R",64,"R",1176,"R",576,"R",600,"R",283,"R",169,"R",114,"R",2183,"R",999,"R",1184,"R",138,"R",77,"R",61,"R",16655,"R",9395,"R",7260,"R",743,"R",370,"R",373,"R",424,"R",255,"R",169,"R",1546,"R",977,"R",569
230764, 4,99,3,1,"R",3124,"R",1425,"R",1699,"R",11,"R",3,"R",8,"R",197,"R",95,"R",102,"R",43,"R",19,"R",24,"R",403,"R",147,"R",256,"R",23,"R",12,"R",11,"R",2057,"R",929,"R",1128,"R",166,"R",79,"R",87,"R",19,"R",12,"R",7,"R",205,"R",129,"R",76
230764, 5,99,3,1,"R",20149,"R",11454,"R",8695,"R",114,"R",58,"R",56,"R",979,"R",481,"R",498,"R",240,"R",150,"R",90,"R",1780,"R",852,"R",928,"R",115,"R",65,"R",50,"R",14598,"R",8466,"R",6132,"R",577,"R",291,"R",286,"R",405,"R",243,"R",162,"R",1341,"R",848,"R",493
230764,11,99,3,1,"R",1219,"R",594,"R",625,"R",5,"R",1,"R",4,"R",52,"R",25,"R",27,"R",19,"R",11,"R",8,"R",47,"R",21,"R",26,"R",6,"R",5,"R",1,"R",538,"R",238,"R",300,"R",15,"R",4,"R",11,"R",354,"R",200,"R",154,"R",183,"R",89,"R",94
230764,12,99,3,3,"R",7585,"R",4281,"R",3304,"R",20,"R",8,"R",12,"R",274,"R",133,"R",141,"R",81,"R",34,"R",47,"R",351,"R",155,"R",196,"R",24,"R",9,"R",15,"R",5002,"R",2810,"R",2192,"R",116,"R",53,"R",63,"R",528,"R",350,"R",178,"R",1189,"R",729,"R",460
230764,19,99,3,1,"R",1841,"R",1049,"R",792,"R",6,"R",2,"R",4,"R",54,"R",26,"R",28,"R",25,"R",18,"R",7,"R",166,"R",74,"R",92,"R",13,"R",8,"R",5,"R",1418,"R",834,"R",584,"R",67,"R",33,"R",34,"R",27,"R",20,"R",7,"R",65,"R",34,"R",31
230764,20,99,3,1,"R",18308,"R",10405,"R",7903,"R",108,"R",56,"R",52,"R",925,"R",455,"R",470,"R",215,"R",132,"R",83,"R",1614,"R",778,"R",836,"R",102,"R",57,"R",45,"R",13180,"R",7632,"R",5548,"R",510,"R",258,"R",252,"R",378,"R",223,"R",155,"R",1276,"R",814,"R",462
230764,21,14,1,4,"R",23084,"R",12682,"R",10402,"R",107,"R",47,"R",60,"R",1094,"R",533,"R",561,"R",269,"R",145,"R",124,"R",1804,"R",805,"R",999,"R",125,"R",69,"R",56,"R",15685,"R",8701,"R",6984,"R",692,"R",344,"R",348,"R",695,"R",429,"R",266,"R",2613,"R",1609,"R",1004
230764,22, 8,1,1,"R",17319,"R",9474,"R",7845,"R",90,"R",40,"R",50,"R",897,"R",443,"R",454,"R",214,"R",122,"R",92,"R",1551,"R",700,"R",851,"R",109,"R",63,"R",46,"R",11922,"R",6615,"R",5307,"R",594,"R",303,"R",291,"R",310,"R",175,"R",135,"R",1632,"R",1013,"R",619
230764,23, 6,1,1,"R",17035,"R",9338,"R",7697,"R",89,"R",40,"R",49,"R",890,"R",437,"R",453,"R",209,"R",121,"R",88,"R",1540,"R",695,"R",845,"R",107,"R",61,"R",46,"R",11872,"R",6597,"R",5275,"R",591,"R",302,"R",289,"R",276,"R",156,"R",120,"R",1461,"R",929,"R",532
230764,24, 1,1,1,"R",2790,"R",1286,"R",1504,"R",10,"R",3,"R",7,"R",182,"R",90,"R",92,"R",36,"R",14,"R",22,"R",326,"R",122,"R",204,"R",20,"R",11,"R",9,"R",1844,"R",837,"R",1007,"R",152,"R",71,"R",81,"R",17,"R",10,"R",7,"R",203,"R",128,"R",75
230764,25,99,1,1,"R",14245,"R",8052,"R",6193,"R",79,"R",37,"R",42,"R",708,"R",347,"R",361,"R",173,"R",107,"R",66,"R",1214,"R",573,"R",641,"R",87,"R",50,"R",37,"R",10028,"R",5760,"R",4268,"R",439,"R",231,"R",208,"R",259,"R",146,"R",113,"R",1258,"R",801,"R",457
230764,31, 7,1,1,"R",284,"R",136,"R",148,"R",1,"R",0,"R",1,"R",7,"R",6,"R",1,"R",5,"R",1,"R",4,"R",11,"R",5,"R",6,"R",2,"R",2,"R",0,"R",50,"R",18,"R",32,"R",3,"R",1,"R",2,"R",34,"R",19,"R",15,"R",171,"R",84,"R",87
230764,32,11,1,3,"R",5765,"R",3208,"R",2557,"R",17,"R",7,"R",10,"R",197,"R",90,"R",107,"R",55,"R",23,"R",32,"R",253,"R",105,"R",148,"R",16,"R",6,"R",10,"R",3763,"R",2086,"R",1677,"R",98,"R",41,"R",57,"R",385,"R",254,"R",131,"R",981,"R",596,"R",385
230764,39, 2,1,1,"R",1304,"R",718,"R",586,"R",6,"R",2,"R",4,"R",35,"R",16,"R",19,"R",18,"R",11,"R",7,"R",111,"R",48,"R",63,"R",10,"R",7,"R",3,"R",992,"R",564,"R",428,"R",51,"R",24,"R",27,"R",16,"R",12,"R",4,"R",65,"R",34,"R",31
230764,40, 3,1,1,"R",12941,"R",7334,"R",5607,"R",73,"R",35,"R",38,"R",673,"R",331,"R",342,"R",155,"R",96,"R",59,"R",1103,"R",525,"R",578,"R",77,"R",43,"R",34,"R",9036,"R",5196,"R",3840,"R",388,"R",207,"R",181,"R",243,"R",134,"R",109,"R",1193,"R",767,"R",426
230764,41,28,2,4,"R",8993,"R",5072,"R",3921,"R",43,"R",23,"R",20,"R",408,"R",201,"R",207,"R",114,"R",69,"R",45,"R",777,"R",370,"R",407,"R",43,"R",22,"R",21,"R",6510,"R",3742,"R",2768,"R",182,"R",83,"R",99,"R",611,"R",376,"R",235,"R",305,"R",186,"R",119
230764,42,22,2,1,"R",7173,"R",3999,"R",3174,"R",40,"R",22,"R",18,"R",331,"R",158,"R",173,"R",88,"R",58,"R",30,"R",679,"R",320,"R",359,"R",35,"R",19,"R",16,"R",5271,"R",3018,"R",2253,"R",164,"R",71,"R",93,"R",468,"R",280,"R",188,"R",97,"R",53,"R",44
230764,43,20,2,1,"R",6238,"R",3541,"R",2697,"R",36,"R",21,"R",15,"R",286,"R",139,"R",147,"R",74,"R",48,"R",26,"R",643,"R",304,"R",339,"R",31,"R",16,"R",15,"R",4783,"R",2798,"R",1985,"R",152,"R",68,"R",84,"R",148,"R",99,"R",49,"R",85,"R",48,"R",37
230764,44,15,2,1,"R",334,"R",139,"R",195,"R",1,"R",0,"R",1,"R",15,"R",5,"R",10,"R",7,"R",5,"R",2,"R",77,"R",25,"R",52,"R",3,"R",1,"R",2,"R",213,"R",92,"R",121,"R",14,"R",8,"R",6,"R",2,"R",2,"R",0,"R",2,"R",1,"R",1
230764,45,99,2,1,"R",5904,"R",3402,"R",2502,"R",35,"R",21,"R",14,"R",271,"R",134,"R",137,"R",67,"R",43,"R",24,"R",566,"R",279,"R",287,"R",28,"R",15,"R",13,"R",4570,"R",2706,"R",1864,"R",138,"R",60,"R",78,"R",146,"R",97,"R",49,"R",83,"R",47,"R",36
230764,51,21,2,1,"R",935,"R",458,"R",477,"R",4,"R",1,"R",3,"R",45,"R",19,"R",26,"R",14,"R",10,"R",4,"R",36,"R",16,"R",20,"R",4,"R",3,"R",1,"R",488,"R",220,"R",268,"R",12,"R",3,"R",9,"R",320,"R",181,"R",139,"R",12,"R",5,"R",7
230764,52,25,2,3,"R",1820,"R",1073,"R",747,"R",3,"R",1,"R",2,"R",77,"R",43,"R",34,"R",26,"R",11,"R",15,"R",98,"R",50,"R",48,"R",8,"R",3,"R",5,"R",1239,"R",724,"R",515,"R",18,"R",12,"R",6,"R",143,"R",96,"R",47,"R",208,"R",133,"R",75
230764,59,16,2,1,"R",537,"R",331,"R",206,"R",0,"R",0,"R",0,"R",19,"R",10,"R",9,"R",7,"R",7,"R",0,"R",55,"R",26,"R",29,"R",3,"R",1,"R",2,"R",426,"R",270,"R",156,"R",16,"R",9,"R",7,"R",11,"R",8,"R",3,"R",0,"R",0,"R",0
230764,60,17,2,1,"R",5367,"R",3071,"R",2296,"R",35,"R",21,"R",14,"R",252,"R",124,"R",128,"R",60,"R",36,"R",24,"R",511,"R",253,"R",258,"R",25,"R",14,"R",11,"R",4144,"R",2436,"R",1708,"R",122,"R",51,"R",71,"R",135,"R",89,"R",46,"R",83,"R",47,"R",36
233921, 1,29,3,4,"R",31205,"R",18094,"R",13111,"R",45,"R",25,"R",20,"R",2339,"R",1364,"R",975,"R",1197,"R",674,"R",523,"R",1442,"R",810,"R",632,"R",35,"R",20,"R",15,"R",21312,"R",12123,"R",9189,"R",1098,"R",601,"R",497,"R",889,"R",538,"R",351,"R",2848,"R",1939,"R",909
233921, 2,99,3,1,"R",24034,"R",14101,"R",9933,"R",38,"R",21,"R",17,"R",2030,"R",1185,"R",845,"R",834,"R",516,"R",318,"R",1226,"R",700,"R",526,"R",31,"R",18,"R",13,"R",17214,"R",9982,"R",7232,"R",966,"R",531,"R",435,"R",706,"R",446,"R",260,"R",989,"R",702,"R",287
233921, 3,99,3,1,"R",23928,"R",14035,"R",9893,"R",38,"R",21,"R",17,"R",2029,"R",1184,"R",845,"R",834,"R",516,"R",318,"R",1226,"R",700,"R",526,"R",31,"R",18,"R",13,"R",17186,"R",9971,"R",7215,"R",965,"R",531,"R",434,"R",705,"R",445,"R",260,"R",914,"R",649,"R",265
233921, 4,99,3,1,"R",5364,"R",3008,"R",2356,"R",9,"R",7,"R",2,"R",457,"R",263,"R",194,"R",184,"R",111,"R",73,"R",288,"R",164,"R",124,"R",10,"R",6,"R",4,"R",3798,"R",2077,"R",1721,"R",227,"R",118,"R",109,"R",189,"R",118,"R",71,"R",202,"R",144,"R",58
233921, 5,99,3,1,"R",18564,"R",11027,"R",7537,"R",29,"R",14,"R",15,"R",1572,"R",921,"R",651,"R",650,"R",405,"R",245,"R",938,"R",536,"R",402,"R",21,"R",12,"R",9,"R",13388,"R",7894,"R",5494,"R",738,"R",413,"R",325,"R",516,"R",327,"R",189,"R",712,"R",505,"R",207
233921,11,99,3,1,"R",106,"R",66,"R",40,"R",0,"R",0,"R",0,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",28,"R",11,"R",17,"R",1,"R",0,"R",1,"R",1,"R",1,"R",0,"R",75,"R",53,"R",22
233921,12,99,3,3,"R",7171,"R",3993,"R",3178,"R",7,"R",4,"R",3,"R",309,"R",179,"R",130,"R",363,"R",158,"R",205,"R",216,"R",110,"R",106,"R",4,"R",2,"R",2,"R",4098,"R",2141,"R",1957,"R",132,"R",70,"R",62,"R",183,"R",92,"R",91,"R",1859,"R",1237,"R",622
233921,19,99,3,1,"R",995,"R",677,"R",318,"R",1,"R",1,"R",0,"R",92,"R",61,"R",31,"R",37,"R",29,"R",8,"R",70,"R",48,"R",22,"R",0,"R",0,"R",0,"R",668,"R",459,"R",209,"R",37,"R",22,"R",15,"R",21,"R",10,"R",11,"R",69,"R",47,"R",22
233921,20,99,3,1,"R",17569,"R",10350,"R",7219,"R",28,"R",13,"R",15,"R",1480,"R",860,"R",620,"R",613,"R",376,"R",237,"R",868,"R",488,"R",380,"R",21,"R",12,"R",9,"R",12720,"R",7435,"R",5285,"R",701,"R",391,"R",310,"R",495,"R",317,"R",178,"R",643,"R",458,"R",185
233921,21,14,1,4,"R",28425,"R",16521,"R",11904,"R",38,"R",21,"R",17,"R",2141,"R",1243,"R",898,"R",1020,"R",591,"R",429,"R",1344,"R",756,"R",588,"R",32,"R",19,"R",13,"R",19377,"R",11041,"R",8336,"R",1045,"R",567,"R",478,"R",783,"R",473,"R",310,"R",2645,"R",1810,"R",835
233921,22, 8,1,1,"R",23512,"R",13756,"R",9756,"R",36,"R",20,"R",16,"R",1981,"R",1147,"R",834,"R",817,"R",508,"R",309,"R",1202,"R",686,"R",516,"R",30,"R",18,"R",12,"R",16839,"R",9740,"R",7099,"R",951,"R",519,"R",432,"R",688,"R",433,"R",255,"R",968,"R",685,"R",283
233921,23, 6,1,1,"R",23441,"R",13710,"R",9731,"R",36,"R",20,"R",16,"R",1981,"R",1147,"R",834,"R",817,"R",508,"R",309,"R",1202,"R",686,"R",516,"R",30,"R",18,"R",12,"R",16835,"R",9740,"R",7095,"R",951,"R",519,"R",432,"R",687,"R",432,"R",255,"R",902,"R",640,"R",262
233921,24, 1,1,1,"R",5360,"R",3008,"R",2352,"R",9,"R",7,"R",2,"R",457,"R",263,"R",194,"R",183,"R",111,"R",72,"R",288,"R",164,"R",124,"R",10,"R",6,"R",4,"R",3795,"R",2077,"R",1718,"R",227,"R",118,"R",109,"R",189,"R",118,"R",71,"R",202,"R",144,"R",58
233921,25,99,1,1,"R",18081,"R",10702,"R",7379,"R",27,"R",13,"R",14,"R",1524,"R",884,"R",640,"R",634,"R",397,"R",237,"R",914,"R",522,"R",392,"R",20,"R",12,"R",8,"R",13040,"R",7663,"R",5377,"R",724,"R",401,"R",323,"R",498,"R",314,"R",184,"R",700,"R",496,"R",204
